id	name	district	lat	long
1	Baker Middle School	Baker SD 5J	44.7773595	-117.8348594
2	Brooklyn Primary School	Baker SD 5J	44.7773273	-117.8212385
4	Haines Elementary School	Baker SD 5J	43.8041334	-120.5542012
5	Keating Elementary School	Baker SD 5J	44.7748748	-117.8343848
7	South Baker Intermediate School	Baker SD 5J	44.7704957	-117.833804
8	Baker High School	Baker SD 5J	44.787324	-117.8383836
15	Pine Eagle Charter School	Pine Eagle SD 61	44.8827209	-117.1161117
17	Alsea Charter School	Alsea SD 7J	44.3808631	-123.5951232
18	Blodgett Elementary School	Philomath SD 17J		
20	Philomath Elementary School	Philomath SD 17J		
21	Philomath Middle School	Philomath SD 17J		
22	Philomath High School	Philomath SD 17J		
27	Adams Elementary School	Corvallis SD 509J	44.5514852	-123.2882968
28	Cheldelin Middle School	Corvallis SD 509J	44.601108	-123.237339
30	Garfield Elementary School	Corvallis SD 509J	44.583626	-123.264741
33	Bessie Coleman Elementary School	Corvallis SD 509J	44.592501	-123.292581
35	Kathryn Jones Harrison Elementary School	Corvallis SD 509J	44.5859542	-123.2806317
36	Lincoln Elementary School	Corvallis SD 509J	44.5449908	-123.2655722
37	Mt View Elementary School	Corvallis SD 509J	44.6284389	-123.2394825
38	Linus Pauling Middle School	Corvallis SD 509J	44.5865632	-123.2637668
39	Letitia Carson Elementary School	Corvallis SD 509J	44.59520999999999	-123.256477
40	Corvallis High School	Corvallis SD 509J	44.574988	-123.2681564
41	Crescent Valley High School	Corvallis SD 509J	44.615625	-123.263791
43	Monroe High School	Monroe SD 1J	44.3183227	-123.2974956
45	Cedaroak Park Primary School	West Linn-Wilsonville SD 3J	45.3886089	-122.6340674
46	Inza R Wood Middle School	West Linn-Wilsonville SD 3J	45.30128699999999	-122.7930873
47	Stafford Primary School	West Linn-Wilsonville SD 3J	45.3776901	-122.702575
48	Sunset Primary School	West Linn-Wilsonville SD 3J	45.36152939999999	-122.6272601
51	West Linn High School	West Linn-Wilsonville SD 3J	45.3640822	-122.6163404
53	Forest Hills Elementary School	Lake Oswego SD 7J	45.4260187	-122.6762199
54	Hallinan Elementary School	Lake Oswego SD 7J	45.4045599	-122.664459
55	Lake Grove Elementary School	Lake Oswego SD 7J	45.4122962	-122.7191952
56	River Grove Elementary School	Lake Oswego SD 7J	45.3893336	-122.7363354
58	Westridge Elementary School	Lake Oswego SD 7J	45.3950348	-122.7120242
59	Lake Oswego Middle School	Lake Oswego SD 7J	45.4192504	-122.6629863
60	Lakeridge Middle School	Lake Oswego SD 7J	45.3961964	-122.7267347
61	Lake Oswego High School	Lake Oswego SD 7J	45.4271551	-122.7021062
62	Lakeridge High School	Lake Oswego SD 7J	45.3976014	-122.6937915
65	Bilquist Elementary School	North Clackamas SD 12	45.4094977	-122.5886912
72	Whitcomb Elementary School	North Clackamas SD 12	45.4424998	-122.5871259
76	Riverside Elementary School	North Clackamas SD 12		
78	Sunnyside Elementary School	North Clackamas SD 12	45.4256643	-122.5287081
79	View Acres Elementary School	North Clackamas SD 12	45.4176085	-122.6129917
84	Rowe Middle School	North Clackamas SD 12		
85	Clackamas High School	North Clackamas SD 12		
86	Milwaukie High School	North Clackamas SD 12		
87	Putnam High School	North Clackamas SD 12		
88	Welches Elementary School	Oregon Trail SD 46	45.3435041	-121.9487035
90	Deep Creek – Damascus K-8 School	Gresham-Barlow SD 10J	45.4097747	-122.4227066
92	Carus School	Canby SD 86	45.270742	-122.571908
93	Clarkes Elementary School	Molalla River SD 35	45.2151718	-122.4738922
94	Molalla Elementary School	Molalla River SD 35	45.153543	-122.5946799
95	Molalla River Middle School	Molalla River SD 35	45.1511417	-122.589036
96	Naas Elementary School	Oregon Trail SD 46	45.4343595	-122.3784464
97	Boring Middle School	Oregon Trail SD 46	45.43243400000001	-122.3774477
99	Kelso Elementary School	Oregon Trail SD 46	45.4205101	-122.3069051
100	Sandy Grade School	Oregon Trail SD 46	45.3983032	-122.2624711
101	Firwood Elementary School	Oregon Trail SD 46	45.3742189	-122.2217469
102	Cedar Ridge Middle School	Oregon Trail SD 46	45.4000362	-122.2704124
103	Colton Elementary School	Colton SD 53	45.1656397	-122.4174666
104	Colton High School	Colton SD 53	45.17058189999999	-122.4388177
105	Beavercreek Elementary School	Oregon City SD 62	45.2886045	-122.5165557
106	Candy Lane Elementary School	Oregon City SD 62	45.3932589	-122.6026452
107	Holcomb Elementary School	Oregon City SD 62	45.374407	-122.565338
109	Gaffney Lane Elementary School	Oregon City SD 62	45.32527779999999	-122.5905366
114	John McLoughlin Elementary School	Oregon City SD 62	45.3279062	-122.629073
115	Gardiner Middle School	Oregon City SD 62	45.3380834	-122.6017788
116	Tumwata Middle School	Oregon City SD 62	45.35622960000001	-122.5764057
118	Oregon City Senior High School	Oregon City SD 62	45.3202735	-122.5608224
119	Butte Creek Elementary School	Silver Falls SD 4J		
121	Mulino Elementary School	Molalla River SD 35	45.220529	-122.580668
122	William Knight Elementary School	Canby SD 86	45.2649486	-122.6979331
124	Howard Eccles Elementary School	Canby SD 86	45.2638367	-122.7014672
127	Ninety-One School	Canby SD 86	45.1773166	-122.7456898
128	Rural Dell Elementary School	Molalla River SD 35	45.1486244	-122.6510391
131	Clackamas River Elementary School	Estacada SD 108	45.2913228	-122.3325804
132	River Mill Elementary School	Estacada SD 108	45.29685019999999	-122.3347377
134	Estacada Middle School	Estacada SD 108	45.2936056	-122.3332086
135	Estacada High School	Estacada SD 108	45.2955106	-122.3315448
136	John Wetten Elementary School	Gladstone SD 115	45.3824149	-122.5930707
137	Walter L Kraxberger Middle School	Gladstone SD 115	45.389014	-122.5931807
138	Gladstone High School	Gladstone SD 115	45.38716549999999	-122.5972446
139	Redland Elementary School	Oregon City SD 62	45.3454	-122.4926673
140	Canby High School	Canby SD 86	45.2575423	-122.6987776
141	Sandy High School	Oregon Trail SD 46	45.4064726	-122.2777783
142	Molalla High School	Molalla River SD 35	45.1541489	-122.5687
144	Astoria Middle School	Astoria SD 1	46.1794485	-123.8315703
146	Astoria Senior High School	Astoria SD 1	46.175985	-123.848337
147	Lewis & Clark Elementary School	Astoria SD 1	46.1478063	-123.8424044
150	Seaside Middle School	Seaside SD 10	45.9869632	-123.9005182
152	Pacific Ridge Elementary School	Seaside SD 10	45.9873304	-123.907846
154	Seaside High School	Seaside SD 10	45.9867324	-123.900505
156	Warrenton Grade School	Warrenton-Hammond SD 30	46.1584406	-123.9316039
157	Warrenton High School	Warrenton-Hammond SD 30	46.1471794	-123.9280986
158	Grant Watts Elementary School	Scappoose SD 1J	45.749718	-122.8728256
159	Otto Petersen Elementary School	Scappoose SD 1J	45.7503756	-122.8749499
160	Warren Elementary School	Scappoose SD 1J	45.8126602	-122.8551483
161	Scappoose Middle School	Scappoose SD 1J	45.75356379999999	-122.8787206
162	Scappoose High School	Scappoose SD 1J	45.7484409	-122.8745473
163	Clatskanie Elementary School	Clatskanie SD 6J	46.0992393	-123.2064056
166	Hilda Lahti Elementary School	Knappa SD 4	46.1630363	-123.6246948
168	Clatskanie Middle/High School	Clatskanie SD 6J	46.1009825	-123.211309
169	Knappa High School	Knappa SD 4	46.162527	-123.6222228
171	Hudson Park Elementary School	Rainier SD 13	46.0912836	-122.9890732
174	Rainier Jr/Sr High School	Rainier SD 13	46.0891348	-122.9359776
176	Mist Elementary School	Vernonia SD 47J	46.0000388	-123.251836
177	Vernonia Elementary School	Vernonia SD 47J	45.8602675	-123.1788483
178	Vernonia High School	Vernonia SD 47J	45.8607794	-123.1788
179	Columbia City School	St Helens SD 502	45.8918718	-122.8092821
182	McBride Elementary School	St Helens SD 502	45.8557407	-122.8387129
184	St Helens Middle School	St Helens SD 502	45.8636494	-122.8134978
185	St Helens High School	St Helens SD 502	45.8494065	-122.8340793
191	Coquille Junior Senior High	Coquille SD 8	43.1860485	-124.1944276
197	Millicoma School	Coos Bay SD 9	43.366353	-124.1974035
199	Sunset School	Coos Bay SD 9	43.3895866	-124.2735105
201	Marshfield Senior High School	Coos Bay SD 9	43.3604448	-124.2214078
204	Hillcrest Elementary School	North Bend SD 13	43.4025341	-124.2284762
205	North Bay Elementary School	North Bend SD 13	43.5017051	-124.2108306
208	North Bend Middle School	North Bend SD 13	43.3988219	-124.2328382
209	North Bend Senior High School	North Bend SD 13	43.4065012	-124.2242803
210	Powers Elementary School	Powers SD 31	42.8806511	-124.0680487
211	Powers High School	Powers SD 31	42.8810005	-124.0666275
214	Myrtle Crest School	Myrtle Point SD 41	43.0601786	-124.1310378
215	Myrtle Point High School	Myrtle Point SD 41	43.0609038	-124.1424533
216	Harbor Lights Middle School	Bandon SD 54	43.1156689	-124.4191429
217	Ocean Crest Elementary School	Bandon SD 54	43.1139116	-124.4162946
218	Bandon Senior High School	Bandon SD 54	43.115599	-124.420402
219	Crooked River Elementary School	Crook County SD	44.2996346	-120.8299065
222	Paulina School	Crook County SD	44.1319557	-119.967194
223	Powell Butte Community Charter School	Crook County SD	44.0978126	-120.0963654
224	Crook County Middle School	Crook County SD	44.3013533	-120.8338184
225	Crook County High School	Crook County SD	44.2928454	-120.8332253
228	Driftwood Elementary School	Port Orford-Langlois SD 2CJ	42.748678	-124.4965952
229	Pacific High School	Port Orford-Langlois SD 2CJ	42.8462393	-124.4716805
231	Riley Creek Elementary School	Central Curry SD 1	42.4098972	-124.4148125
235	Azalea Middle School	Brookings-Harbor SD 17C	42.0560681	-124.2814261
236	Kalmiopsis Elementary School	Brookings-Harbor SD 17C	42.0589302	-124.2826984
237	Brookings-Harbor High School	Brookings-Harbor SD 17C	42.0582264	-124.2797774
239	Gold Beach Jr/Sr High School	Central Curry SD 1	42.4085146	-124.4207989
241	Bear Creek Elementary School	Bend-LaPine Administrative SD 1		
242	Cascade Middle School	Bend-LaPine Administrative SD 1		
245	LaPine Elementary School	Bend-LaPine Administrative SD 1		
246	Juniper Elementary School	Bend-LaPine Administrative SD 1		
247	R E Jewell Elementary School	Bend-LaPine Administrative SD 1		
249	Pilot Butte Middle School	Bend-LaPine Administrative SD 1		
250	Buckingham Elementary School	Bend-LaPine Administrative SD 1		
251	Bend Senior High School	Bend-LaPine Administrative SD 1		
252	Mountain View Senior High School	Bend-LaPine Administrative SD 1		
253	LaPine Senior High School	Bend-LaPine Administrative SD 1		
256	Sage Elementary School	Redmond SD 2J	44.2459109	-121.2019105
258	John Tuck Elementary School	Redmond SD 2J	44.2782286	-121.1799138
259	M A Lynch Elementary School	Redmond SD 2J	44.2662467	-121.1821517
260	Terrebonne Community School	Redmond SD 2J	44.3515065	-121.1808586
261	Tumalo Community School	Redmond SD 2J	44.1513824	-121.3329074
262	Obsidian Middle School	Redmond SD 2J	44.2632814	-121.1824381
263	Redmond High School	Redmond SD 2J	44.2712959	-121.1916535
264	Sisters Elementary School	Sisters SD 6		
265	Brothers Elementary School	Crook County SD	43.8136211	-120.6037908
266	Lincoln Middle School	Oakland SD 1	43.429931	-123.2989163
267	Oakland Elementary School	Oakland SD 1	43.4283193	-123.2993943
268	Oakland High School	Oakland SD 1	43.4643989	-123.3809836
269	Eastwood Elementary School	Douglas County SD 4	43.2078847	-123.3206015
270	Fir Grove Elementary School	Douglas County SD 4	43.2155209	-123.3652243
271	Fullerton IV Elementary School	Douglas County SD 4	43.21741790000001	-123.3813368
272	Green Elementary School	Douglas County SD 4	43.1492644	-123.3820132
273	Hucrest Elementary School	Douglas County SD 4	43.2311767	-123.3814343
274	Melrose Elementary School	Douglas County SD 4	43.24340429999999	-123.4451293
276	Sunnyslope Elementary School	Douglas County SD 4	43.1539963	-123.3884219
277	Winchester Elementary	Douglas County SD 4	43.1260694	-123.2492364
278	John C Fremont Middle School	Douglas County SD 4	43.2107507	-123.3708499
279	Joseph Lane Middle School	Douglas County SD 4	43.2354371	-123.3468952
280	Roseburg High School	Douglas County SD 4		
282	Glide Elementary School	Glide SD 12	43.3074687	-123.0861816
284	Glide Middle School	Glide SD 12	43.3007119	-123.0959081
285	Glide High School	Glide SD 12	43.299564	-123.0969449
289	Canyonville School	South Umpqua SD 19	42.9281483	-123.2802835
290	Myrtle Creek Elementary School	South Umpqua SD 19	43.0284932	-123.2807219
291	Coffenberry Middle School	South Umpqua SD 19	43.0292536	-123.2815496
292	Tri City Elementary School	South Umpqua SD 19	42.9843252	-123.3286022
293	South Umpqua High School	South Umpqua SD 19	42.9866828	-123.327852
296	North Douglas Elementary School	North Douglas SD 22	43.66203609999999	-123.3096116
297	North Douglas High School	North Douglas SD 22	43.660095	-123.3126208
299	Yoncalla Elementary School	Yoncalla SD 32	43.6011234	-123.2864841
300	Yoncalla High School	Yoncalla SD 32	43.5949918	-123.2839393
302	Elkton Charter School	Elkton SD 34	43.6273007	-123.5614878
304	Riddle Elementary School	Riddle SD 70	42.9542659	-123.3619543
305	Riddle High School	Riddle SD 70	42.9490788	-123.3635987
307	Glendale Community Charter School Pre-K-12	Glendale SD 77	42.7370696	-123.4319631
310	Reedsport Community Charter School	Reedsport SD 105	43.6945726	-124.1236982
311	McGovern Elementary School	Winston-Dillard SD 116	43.12174599999999	-123.423156
313	Lookingglass Elementary School	Winston-Dillard SD 116	43.1776598	-123.4871069
315	Winston Middle School	Winston-Dillard SD 116	43.1145129	-123.4092586
316	Douglas High School	Winston-Dillard SD 116	43.1154356	-123.4381068
319	Sutherlin Middle School	Sutherlin SD 130	43.395222	-123.3054645
320	West Sutherlin Intermediate	Sutherlin SD 130	43.3996478	-123.0864727
321	Sutherlin High School	Sutherlin SD 130	43.3953533	-123.3053738
323	Arlington Community Charter School	Arlington SD 3	45.712426	-120.1999591
325	Condon Elementary School	Condon SD 25J	45.2307621	-120.1823136
326	Condon High School	Condon SD 25J	45.2319183	-120.1828994
327	Humbolt Elementary School	John Day SD 3	44.4007629	-118.9489549
330	Seneca Elementary School	John Day SD 3	44.136361	-118.9718888
331	Grant Union Junior/Senior High School	John Day SD 3	44.4039789	-118.9486533
342	Henry L Slater Elementary School	Harney County SD 3	43.5921859	-119.0605681
346	Crane Elementary School	Harney County SD 4	43.4169999	-118.5763724
347	Pine Creek Elementary School	Pine Creek SD 5	43.8447109	-118.5875523
348	Diamond Elementary School	Diamond SD 7	43.0083403	-118.6862962
349	Suntex Elementary School	Suntex SD 10	43.5758591	-119.5671165
350	Drewsey Elementary School	Drewsey SD 13	43.8163562	-118.4066288
351	Frenchglen Elementary School	Frenchglen SD 16	42.8279059	-118.9145096
352	Double O Elementary School	Double O SD 28	43.3301234	-119.2791002
355	Hines Middle School	Harney County SD 3	43.563337	-119.087559
357	Fields Elementary School	South Harney SD 33	42.2628024	-118.6708874
358	Crane Union High School	Harney County Union High SD 1J	43.416749	-118.575379
359	Burns High School	Harney County SD 3	43.5758279	-119.0746655
361	Hood River Middle School	Hood River County SD	45.7043531	-121.5280507
362	May Street Elementary School	Hood River County SD		
363	Mid Valley Elementary School	Hood River County SD	45.6251744	-121.5432694
364	Parkdale Elementary School	Hood River County SD	45.5219573	-121.5935363
366	Westside Elementary School	Hood River County SD	45.6950532	-121.5434559
367	WyEast Middle School	Hood River County SD	45.637825	-121.5562362
369	Hood River Valley High School	Hood River County SD	45.6847194	-121.5465429
370	Orchard Hill Elementary School	Phoenix-Talent SD 4	42.30844829999999	-122.8302844
371	Phoenix Elementary School	Phoenix-Talent SD 4	42.2732696	-122.8201751
372	Talent Elementary School	Phoenix-Talent SD 4	42.2405893	-122.7916754
373	Talent Middle School	Phoenix-Talent SD 4	42.2400104	-122.7940151
374	Phoenix High School	Phoenix-Talent SD 4	42.2764671	-122.8242426
375	Bellview Elementary School	Ashland SD 5	42.1757729	-122.6711506
377	Helman Elementary School	Ashland SD 5	42.2088735	-122.7133659
379	Walker Elementary School	Ashland SD 5	42.126241	-122.5634352
380	Ashland Middle School	Ashland SD 5	42.126241	-122.5634352
381	Ashland High School	Ashland SD 5	42.1912315	-122.7002908
382	Central Point Elementary School	Central Point SD 6	42.3716208	-122.9117661
383	Jewett Elementary School	Central Point SD 6	42.3796182	-122.9089567
384	Patrick Elementary School	Central Point SD 6		
385	Richardson Elementary School	Central Point SD 6	42.3730156	-122.9212982
386	Sams Valley Elementary School	Central Point SD 6	42.4934425	-122.9358444
387	Hanby Middle School	Central Point SD 6	42.3759586	-122.9164307
388	Scenic Middle School	Central Point SD 6	42.3862337	-122.9227343
390	Hillside Elementary	Eagle Point SD 9	42.4704108	-122.7972842
393	Shady Cove School	Eagle Point SD 9	42.622445	-122.809964
394	Table Rock Elementary	Eagle Point SD 9	42.430799	-122.8399602
396	Eagle Point Middle School	Eagle Point SD 9	42.4839126	-122.7933634
397	Eagle Point High School	Eagle Point SD 9	42.4766926	-122.8016884
399	Rogue River Elementary School	Rogue River SD 35	42.4371307	-123.169562
401	Rogue River Junior/Senior High	Rogue River SD 35	42.567712	-123.1359802
402	Applegate Elementary School	Three Rivers/Josephine County SD	42.2540829	-123.1524532
406	Butte Falls Charter School	Butte Falls SD 91	42.5548893	-122.4413506
407	Pinehurst Elementary School	Pinehurst SD 94	43.8041334	-120.5542012
408	Griffin Creek Elementary School	Medford SD 549C		
409	Hoover Elementary School	Medford SD 549C		
410	Howard Elementary School	Medford SD 549C		
411	Jackson Elementary School	Medford SD 549C		
412	Jacksonville Elementary School	Medford SD 549C		
413	Jefferson Elementary School	Medford SD 549C		
414	Lone Pine Elementary School	Medford SD 549C		
415	Oak Grove Elementary School	Medford SD 549C		
416	Kennedy Elementary School	Medford SD 549C		
417	Roosevelt Elementary School	Medford SD 549C		
418	Ruch Outdoor Community School	Medford SD 549C		
419	Washington Elementary School	Medford SD 549C		
420	Wilson Elementary School	Medford SD 549C		
421	Hedrick Middle School	Medford SD 549C		
422	McLoughlin Middle School	Medford SD 549C		
423	South Medford High School	Medford SD 549C	42.3050824	-122.8923536
424	North Medford High School	Medford SD 549C	42.347131	-122.850634
425	Culver Elementary School	Culver SD 4	44.5231559	-121.2124406
426	Culver High School	Culver SD 4	44.5219399	-121.2138788
427	Ashwood Elementary School	Ashwood SD 8	44.7355309	-120.7561827
428	Black Butte Elementary School	Black Butte SD 41	44.4597229	-121.6491152
429	Buff Elementary School	Jefferson County SD 509J	44.6281778	-121.1216883
430	Madras Elementary School	Jefferson County SD 509J	44.63266369999999	-121.1235845
431	Metolius Elementary School	Jefferson County SD 509J	44.5878065	-121.1728604
432	Warm Springs K-8 Academy	Jefferson County SD 509J		
434	Madras High School	Jefferson County SD 509J	44.6303527	-121.1229741
435	Allen Dale Elementary School	Grants Pass SD 7	42.4105776	-123.3485115
436	Highland Elementary School	Grants Pass SD 7	42.460538	-123.3317903
437	Lincoln Elementary School	Grants Pass SD 7	42.4496238	-123.3138295
438	North Middle School	Grants Pass SD 7	42.4578612	-123.3307335
439	Redwood Elementary School	Grants Pass SD 7	42.4287337	-123.3901891
440	Riverside Elementary School	Grants Pass SD 7	42.4276638	-123.2985523
441	South Middle School	Grants Pass SD 7	42.4159212	-123.3340871
442	Grants Pass High School	Grants Pass SD 7	42.44408310000001	-123.3190852
443	Evergreen Elementary School	Three Rivers/Josephine County SD	42.1696412	-123.6523817
444	Fleming Middle School	Three Rivers/Josephine County SD	42.5071108	-123.3740284
445	Fruitdale Elementary School	Three Rivers/Josephine County SD	42.4204307	-123.3116035
446	Ft Vannoy Elementary School	Three Rivers/Josephine County SD	42.4471496	-123.4148354
448	Lincoln Savage Middle School	Three Rivers/Josephine County SD	42.34822980000001	-123.3348014
449	Lorna Byrne Middle School	Three Rivers/Josephine County SD	42.16736	-123.642481
450	Madrona Elementary School	Three Rivers/Josephine County SD	42.3623521	-123.3626605
451	Manzanita Elementary School	Three Rivers/Josephine County SD	42.5066405	-123.3719895
453	Williams Elementary School	Three Rivers/Josephine County SD	42.2186616	-123.2734075
455	Hidden Valley High School	Three Rivers/Josephine County SD	42.3257105	-123.3369846
456	Illinois Valley High School	Three Rivers/Josephine County SD	42.1674601	-123.6316999
457	North Valley High School	Three Rivers/Josephine County SD	42.518251	-123.3691712
459	Joseph Conger Elementary School	Klamath Falls City Schools	42.2348987	-121.7961869
461	Mills Elementary School	Klamath Falls City Schools	42.2241617	-121.76562
462	Pelican Elementary School	Klamath Falls City Schools	42.2494782	-121.8039531
463	Ponderosa Middle School	Klamath Falls City Schools	42.227723	-121.7611902
465	Roosevelt Elementary School	Klamath Falls City Schools	42.23849329999999	-121.774932
467	Bonanza Elementary School	Klamath County SD	42.69527670000001	-121.6142133
468	Chiloquin Elementary School	Klamath County SD	42.5694863	-121.8607181
470	Ferguson Elementary School	Klamath County SD	42.200308	-121.7209494
471	Gearhart Elementary School	Klamath County SD	42.69527670000001	-121.6142133
472	Gilchrist Elementary School	Klamath County SD	42.69527670000001	-121.6142133
473	Henley Elementary School	Klamath County SD	42.1495159	-121.6960678
474	Keno Elementary School	Klamath County SD	42.124237	-121.9314193
475	Malin Elementary School	Klamath County SD	42.0110324	-121.4112413
476	Merrill Elementary School	Klamath County SD	42.0262771	-121.6044051
477	Peterson Elementary School	Klamath County SD	42.1900561	-121.7288567
478	Shasta Elementary School	Klamath County SD	42.211613	-121.7167687
479	Stearns Elementary School	Klamath County SD	42.19321	-121.7418506
480	Brixner Junior High School	Klamath County SD	42.1832033	-121.7211599
481	Henley Middle School	Klamath County SD	42.1534043	-121.6976
482	Bonanza Junior/Senior High School	Klamath County SD	42.2002227	-121.4063311
483	Chiloquin High School	Klamath County SD	42.5675164	-121.8634834
484	Gilchrist Junior/Senior High School	Klamath County SD	43.4784046	-121.6847819
485	Henley High School	Klamath County SD	42.15088480000001	-121.6944194
486	Lost River High School	Klamath County SD	42.0157852	-121.5037918
487	Klamath Union High School	Klamath Falls City Schools	42.2305213	-121.7787999
